path,sheet,test_name,message,issues,location,example
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801228, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801229, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801230, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801231, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801232, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801249, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801250, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801251, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801257, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801258, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801866, (12, 'DOXY(umol/l)'))",<6.25
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801867, (12, 'DOXY(umol/l)'))",<6.25
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801946, (12, 'DOXY(umol/l)'))",<6.25
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801947, (12, 'DOXY(umol/l)'))",<6.25
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801964, (12, 'DOXY(umol/l)'))",<6.25
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801965, (12, 'DOXY(umol/l)'))",<6.25
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069526, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069527, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069528, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069529, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069530, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069531, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069532, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069533, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069534, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069535, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069536, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069537, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069538, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069539, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069540, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2069541, (1, 'St_No'))",h04 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077284, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077285, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077286, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077287, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077288, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077289, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077290, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077291, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077292, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077293, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077294, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077295, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077296, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077297, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077298, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077299, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077300, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2077301, (1, 'St_No'))",2Gd 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091823, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091824, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091825, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091826, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091827, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091828, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091829, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091830, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091831, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091832, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091833, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091834, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091835, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091836, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091837, (1, 'St_No'))",H 8 
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,white_space,Leading or trailing white space found,,"(2091838, (1, 'St_No'))",H 8 
